236;13.05.2022;-410;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
237;13.05.2022;-20;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
238;14.05.2022;-10;Bankgebühren;Demo-Verwendungszweck;36;9;1;1;01.04.2025
239;14.05.2022;410;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
240;14.05.2022;-10;Apple Music / Netflix / etc.;Demo-Verwendungszweck;17;6;1;1;01.04.2025
241;16.05.2022;-20;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
242;16.05.2022;10;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
243;16.05.2022;-100;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
244;16.05.2022;-20;Fitnessstudtio;Demo-Verwendungszweck;18;6;1;1;01.04.2025
245;16.05.2022;-1080;Vermieter;Demo-Verwendungszweck;22;5;1;1;01.04.2025
246;17.05.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
247;17.05.2022;30;Wertpapierertrag;Demo-Verwendungszweck;3;3;1;1;01.04.2025
248;18.05.2022;-90;Zalando / H&M / etc.;Demo-Verwendungszweck;7;4;1;1;01.04.2025
249;18.05.2022;-40;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
250;18.05.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
251;18.05.2022;-20;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
252;19.05.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
253;20.05.2022;-30;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
254;20.05.2022;-50;ARAL / JET / etc.;Demo-Verwendungszweck;27;7;1;1;01.04.2025
255;20.05.2022;-20;Kredite & Finanzierung;Demo-Verwendungszweck;38;9;1;1;01.04.2025
256;23.05.2022;-10;DM / Rossmann / etc.;Demo-Verwendungszweck;8;4;1;1;01.04.2025
257;23.05.2022;-10;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
258;23.05.2022;-70;Strom;Demo-Verwendungszweck;23;5;1;1;01.04.2025
259;24.05.2022;-10;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
260;24.05.2022;-420;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
261;24.05.2022;-150;Apollo / Fielmann / etc.;Demo-Verwendungszweck;13;4;1;1;01.04.2025
262;24.05.2022;-20;Versicherungen;Demo-Verwendungszweck;37;9;1;1;01.04.2025
263;24.05.2022;-20;Versicherungen;Demo-Verwendungszweck;37;9;1;1;01.04.2025
264;24.05.2022;-40;Telekom / Vodafone / o2 / etc.;Demo-Verwendungszweck;10;4;1;1;01.04.2025
265;25.05.2022;-20;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
266;26.05.2022;3800;Max Mustermann;Demo-Verwendungszweck;2;2;1;1;01.04.2025
267;26.05.2022;420;Flüge / Hotels / etc.;Demo-Verwendungszweck;19;6;1;1;01.04.2025
268;27.05.2022;-40;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
269;29.05.2022;-70;Sonstiges;Demo-Verwendungszweck;15;6;1;1;01.04.2025
270;29.05.2022;-20;KFZ-Pflege & Zubehör;Demo-Verwendungszweck;31;7;1;1;01.04.2025
271;29.05.2022;-10;Sonstiges;Demo-Verwendungszweck;16;6;1;1;01.04.2025
272;29.05.2022;-50;Edeka / Rewe / Aldi / etc.;Demo-Verwendungszweck;6;4;1;1;01.04.2025
